voter_id,dim1,dim2,dim3,priezvisko,meno,kand. listina,datum
999,17.091998114237615,2.3396711080890387,8.941094619271874,Brisudová,Martina,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1000,18.372148253023983,-4.353426858052896,9.880037995972476,Bubnár,Jozef,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1001,15.90110598511463,11.814453026583124,9.088756552332871,Cmorej,Peter,Sloboda a Solidarita,2. pol. 2020
1003,10.351773337469893,-8.063522800238442,5.508144511661673,Čepček,Martin,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1004,17.922879786634244,-4.700309783133552,9.607609569110778,Dobeš,Peter,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1005,17.810241736085334,-4.586801109245919,9.497989219742756,Drábiková,Lucia,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1006,17.822492199330817,-4.506024161456954,9.897936688950969,Drdul,Dominik,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1007,-30.36960843695281,-9.633170600022284,-21.05534388172386,Ďurica,Ondrej,Kotlebovci - Ľudová strana Naše Slovensko,2. pol. 2020
1008,-32.03231661182106,-1.3390907323606585,-15.640898864639654,Ferenčák,Ján,SMER – sociálna demokracia,2. pol. 2020
1009,-33.795692835838935,1.8853059473745095,-16.97432394577974,Habánik,Jozef,SMER – sociálna demokracia,2. pol. 2020
1010,16.89431184719888,-4.65737818442337,9.15440254829534,Hajšelová,Petra,SME RODINA,2. pol. 2020
1011,16.766910038896423,-0.22349022019331186,8.53066384076859,Halák,Róbert,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1012,16.923599050751292,-0.32622427404792004,9.099829801883923,Hatráková,Katarína,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1013,17.259600675540053,7.130235497936441,9.285114850305826,Hattas,Marek,ZA ĽUDÍ,2. pol. 2020
1014,18.366387753355752,-3.821477619735213,9.831092892535574,Herák,Ján,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1016,16.77778153366213,2.3849447834043285,8.733220022858509,Hus,Igor,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1017,18.114259170824297,-4.3137665158749225,9.98961928118506,Karahuta,Jaroslav,SME RODINA,2. pol. 2020
1018,18.403938187378593,-4.713840232842615,10.056690781924821,Kašper,Igor,SME RODINA,2. pol. 2020
1019,-35.32569347038092,1.2004705248655931,-18.392749618783593,Zahorčák,Viliam,SMER – sociálna demokracia,2. pol. 2020
1020,17.934342565203824,-4.645007864895478,9.58396467310388,Kavecká,Monika,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1021,16.7618522401989,2.444876513050965,8.257164034964015,Kerekréti,Ján,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1023,-31.38035621983813,-0.7105121948626066,-15.574489366404102,Kmec,Peter,SMER – sociálna demokracia,2. pol. 2020
1024,-29.865206197776224,-5.20473397856056,-20.637409224603392,Kočiš,Eduard,Kotlebovci - Ľudová strana Naše Slovensko,2. pol. 2020
1026,14.260285011604328,11.799334440390123,8.018400097911092,Kollár,Miroslav,ZA ĽUDÍ,2. pol. 2020
1027,-30.216445364450472,-5.022911720456697,-20.920806848547436,Kotleba,Marek,Kotlebovci - Ľudová strana Naše Slovensko,2. pol. 2020
1028,16.99814047706005,2.8566788380770856,8.96536700003548,Kozelová,Monika,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1029,17.953984990253883,-4.983130952802463,10.2452002075343,Krajčír,Ľuboš,SME RODINA,2. pol. 2020
1030,18.04828845846201,-4.537904542444265,9.668535485477223,Kremský,Peter,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1031,17.535577970800247,-2.228791725774246,9.53973955907816,Krošlák,Ján,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1032,17.56044336873317,-0.8452420473209977,9.521515148333878,Krúpa,Juraj,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1033,17.96580597660528,-4.676754926555003,9.821948196504856,Kučera,Karol,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1034,-26.618944533352934,-12.19697820554256,-15.015243759336762,Kuffa,Filip,Kotlebovci - Ľudová strana Naše Slovensko,2. pol. 2020
1035,17.872153045071364,-4.711703858375132,9.586961122937621,Kuriak,Milan,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1036,17.947656618701053,-5.522690579232878,9.99088734915123,Kyselica,Lukáš,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1038,17.34281328343482,0.6826757539575077,9.428444453097518,Liba,Peter,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1039,17.834408841986946,-4.910043319177273,9.643014101943548,Linhart,Patrick,SME RODINA,2. pol. 2020
1041,17.311873505770325,1.4675796457044603,9.043381590928705,Majorová Garstková,Jana,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1042,16.785726286208035,16.699062386008013,10.141251035855982,Marcinková,Vladimíra,ZA ĽUDÍ,2. pol. 2020
1043,17.115929277680554,2.2557646016178086,8.962295942837365,Mierna,Anna,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1044,17.89911788413059,-4.726830862254308,9.591169345630712,Mihalik,Marcel,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1048,17.78856704562498,-3.323244731530494,9.713198937703899,Ňarjaš,Erik,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1050,17.666681692305357,-1.6047011305236476,9.890492915475544,Péter,Monika,SME RODINA,2. pol. 2020
1051,17.91331612946664,-4.590299868485077,9.597197448750196,Pleštinská,Zita,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1053,17.779450815233517,-4.588493725191476,9.508641361975567,Potocký,Milan,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1054,17.694834354876637,-3.1202111473280643,9.630635744090435,Pročko,Jozef,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1055,17.279369096446157,1.6095165132446283,9.101577589247956,Remiášová,Anna,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1056,17.28864263861584,0.8576228358818534,9.070743400405792,Stančík,Andrej,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1058,-34.099428635752155,5.319428936965921,-16.56223915012861,Stredák,Anton,SMER – sociálna demokracia,2. pol. 2020
1059,-30.61494982384568,-4.950965419431467,-20.95635266623568,Sulanová,Magdaléna,Kotlebovci - Ľudová strana Naše Slovensko,2. pol. 2020
1060,17.460530141030237,-4.689760991002351,9.862002951158944,Svrček,Miloš,SME RODINA,2. pol. 2020
1061,17.842078901865516,-4.317873325785641,9.717172175594015,Szőllős,Ján,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1062,17.311128148083768,-4.132944789693998,9.593889892612605,Šeliga,Juraj,ZA ĽUDÍ,2. pol. 2020
1063,17.032201610845938,2.353868276856987,9.059160706176657,Šíbl,Jaromír,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1064,-29.956354534515228,-3.1629193842307415,-20.606799856968475,Šimko,Jozef,Kotlebovci - Ľudová strana Naše Slovensko,2. pol. 2020
1065,17.91451078291336,-4.243802731062446,9.757306064357829,Šipoš,Michal,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1066,16.742519447936303,1.6569104074333085,8.624607154789572,Šofranko,Mária,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1067,17.242458708925383,1.4069517390795543,9.445919825786262,Šudík,Tomáš,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1069,-34.8317900066141,-3.2367448254077424,-17.65554368604379,Šutaj Eštok,Matúš,SMER – sociálna demokracia,2. pol. 2020
1070,17.765133517264502,-3.9456058840529242,9.793696566410611,Tabák,Romana,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1071,-34.27670032422618,3.5857555498308105,-17.03758166978913,Takáč,Richard,SMER – sociálna demokracia,2. pol. 2020
1072,-27.72605656271883,-11.844011702267265,-15.732892570884037,Taraba,Tomáš,Kotlebovci - Ľudová strana Naše Slovensko,2. pol. 2020
1073,-29.604464053513556,-4.82341476167605,-20.783649926861706,Urban,Miroslav,Kotlebovci - Ľudová strana Naše Slovensko,2. pol. 2020
1075,16.64005877643328,9.514625011061629,9.435215207392305,Valášek,Tomáš,ZA ĽUDÍ,2. pol. 2020
1076,17.62948560355764,3.686921179605734,9.915526803557961,Vaňová,Jarmila,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1078,16.772427840257606,-5.777914318843996,8.637933598371319,Vetrák,Milan,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1079,17.552803352146075,-4.533611608214695,9.294812448768072,Vons,Peter,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1080,17.537583019057372,-1.5967720682353042,9.417357671218046,Čekovský,Kristián,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1081,-31.792689972873514,-0.8240865274790639,-15.697513131756697,Laššáková,Ľubica,SMER – sociálna demokracia,2. pol. 2020
1083,-30.04008108146522,-4.858839711910614,-20.93404088479903,Suja,Miroslav,Kotlebovci - Ľudová strana Naše Slovensko,2. pol. 2020
1084,16.06001294155789,11.008269669239347,9.206648336593956,Halgašová,Jarmila,Sloboda a Solidarita,2. pol. 2020
1085,16.34110481081514,10.254564839320262,9.34090627721778,Lehotský,Tomáš,ZA ĽUDÍ,2. pol. 2020
1088,17.895302208222983,-4.145239620423864,9.728010806940738,Pollák,Peter,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1089,17.514325053051152,-5.224223162639258,9.695222676640867,Marcinčin,Radovan,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1090,17.847119977516023,-4.55385323257717,9.552075879023743,Šefčík,Marek,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1091,17.364838705729888,-4.9604486271278425,9.535313612143982,Gyimesi,György,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1092,17.742745274023733,-2.537954871117794,9.645836511223845,Nemec,Richard,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1093,17.987216212333575,-4.333380468673986,9.810853537669654,Kozarec,Sebastián,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1094,17.140162313989347,0.7004946620813424,9.397054003789412,Tóth,Vojtech,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1095,17.192417146662386,1.3108038949571577,9.091515364393961,Zajačik,Vladimír,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1096,18.064725858898658,-5.655566499999656,10.446723927878875,Hlinka,Jozef,SME RODINA,2. pol. 2020
1097,17.086136781787076,-5.9438513598054366,9.439031313474382,Hudecová,Eva,SME RODINA,2. pol. 2020
1098,16.77795348097179,9.822740317476446,9.547123178485572,Žiak,Miroslav,Sloboda a Solidarita,2. pol. 2020
1100,16.28159940344967,9.437665374603172,9.311293549594085,Pivková,Alexandra,ZA ĽUDÍ,2. pol. 2020
1101,17.526947449218092,2.1277495294734328,8.347603354537965,Cseh,Peter,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1102,16.243136171955044,10.539480507473723,9.36827768892601,Foltin,Roman,Sloboda a Solidarita,2. pol. 2020
1103,15.954439714469732,10.551800390162859,9.13372100501153,Sloboda,Radovan,Sloboda a Solidarita,2. pol. 2020
1104,15.969459342327626,10.883058762899946,9.234048880820124,Kazda,Radovan,Sloboda a Solidarita,2. pol. 2020
1105,17.673340132449297,-3.284678325113084,9.689760481128214,Leščáková,Viera,ZA ĽUDÍ,2. pol. 2020
1106,17.134298598208257,2.053821240630003,9.015466766548077,Jílek,Rastislav,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",2. pol. 2020
1107,17.476091763662993,-4.240654575791022,9.43809808746463,Šuteková,Miriam,ZA ĽUDÍ,2. pol. 2020
1108,16.457668089771605,10.815709319265903,9.373405632482408,Letanovská,Andrea,ZA ĽUDÍ,2. pol. 2020
36,-34.195903650357664,-4.75933774639969,-11.926934758305704,Faič,Vladimír,SMER – sociálna demokracia,1. pol. 2021
40,-33.525702695751704,-0.89597388337654,-12.416148170440263,Fico,Robert,SMER – sociálna demokracia,1. pol. 2021
61,-33.52826334291772,-1.5587438365902873,-12.782345528986166,Jarjabek,Dušan,SMER – sociálna demokracia,1. pol. 2021
100,15.871227540530283,8.708418170730052,6.701382176451706,Osuský,Peter,Sloboda a Solidarita,1. pol. 2021
147,17.202816019203325,0.262561461449868,6.657116383515931,Záborská,Anna,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
233,-30.894489212113076,-0.7089658496240351,-11.733888716256907,Baška,Jaroslav,SMER – sociálna demokracia,1. pol. 2021
238,-30.94020465555327,-6.509460420028854,-12.098909371072097,Blanár,Juraj,SMER – sociálna demokracia,1. pol. 2021
275,-32.20720087497659,-4.016280863934959,-12.531742852894741,Kondrót,Maroš,SMER – sociálna demokracia,1. pol. 2021
293,-32.4998671012917,-1.088881375383794,-13.16373650100221,Vážny,Ľubomír,SMER – sociálna demokracia,1. pol. 2021
322,-33.19537253778458,-1.1316111954880699,-12.902443943381208,Muňko,Dušan,SMER – sociálna demokracia,1. pol. 2021
656,-32.147720308020716,-1.1746228713577367,-12.899018762487243,Galis,Dušan,SMER – sociálna demokracia,1. pol. 2021
668,-33.926493344487035,-2.0351143009292865,-11.90912050160416,Kubánek,Stanislav,SMER – sociálna demokracia,1. pol. 2021
682,-32.238078872999985,0.06066661503404252,-12.675987510022843,Pellegrini,Peter,SMER – sociálna demokracia,1. pol. 2021
685,-28.151480892210703,-8.377689950044974,-12.060222308695947,Podmanický,Ján,SMER – sociálna demokracia,1. pol. 2021
689,-33.15707812946534,-0.6575352268547809,-12.77724596021071,Richter,Ján,SMER – sociálna demokracia,1. pol. 2021
691,-33.02297275427569,-4.949089772127483,-12.712383033574122,Žiga,Peter,SMER – sociálna demokracia,1. pol. 2021
705,-34.048886752336095,-2.272546169274154,-13.6602704799245,Valocký,Jozef,SMER – sociálna demokracia,1. pol. 2021
732,-30.39125417298342,-5.684710335257223,-11.312941342741283,Vaľová,Jana,SMER – sociálna demokracia,1. pol. 2021
761,-32.55575073346724,-0.963535110190322,-12.56847059594087,Raši,Richard,SMER – sociálna demokracia,1. pol. 2021
762,-33.71603772464128,-1.5053173858813367,-13.365026034072958,Saloň,Marián,SMER – sociálna demokracia,1. pol. 2021
769,-33.89458623896992,-1.9291903858557111,-12.678609893702104,Šuca,Peter,SMER – sociálna demokracia,1. pol. 2021
776,17.086502654467107,4.116143609951973,6.783382789479736,Žitňanská,Jana,ZA ĽUDÍ,1. pol. 2021
779,15.06542280369955,10.170829340716905,6.2128426348467505,Dostál,Ondrej,Sloboda a Solidarita,1. pol. 2021
847,9.567240442493125,8.477329360585056,4.110272518053438,Laurenčík,Milan,Sloboda a Solidarita,1. pol. 2021
858,-29.661788553638388,-9.769506214515385,-12.26936333127273,Kuffa,Štefan,Kotlebovci - Ľudová strana Naše Slovensko,1. pol. 2021
860,17.2320293306892,2.01468909289153,6.707516915977142,Horváthová,Eva,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
861,17.458185160079726,0.013843740910075073,6.905233207583617,Vašečka,Richard,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
863,19.331471043603198,7.943302430937084,6.259449965213371,Mičovský,Ján,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
871,-33.84107110049947,2.484064273870858,-13.635341361963436,Baláž,Vladimír,SMER – sociálna demokracia,1. pol. 2021
873,-33.3221498962572,-5.568055402477065,-12.776677607854428,Kéry,Marián,SMER – sociálna demokracia,1. pol. 2021
874,-33.10966300755697,-3.180277277185715,-12.801892826649933,Hambálek,Augustín,SMER – sociálna demokracia,1. pol. 2021
877,-34.325380504961785,-5.54311602219427,-13.938841963528922,Susko,Boris,SMER – sociálna demokracia,1. pol. 2021
879,-33.116097728198156,-2.692339173036947,-12.958135249419724,Puci,Róbert,SMER – sociálna demokracia,1. pol. 2021
880,-33.7120101091706,-3.0087939004248208,-13.335381739572304,Kamenický,Ladislav,SMER – sociálna demokracia,1. pol. 2021
885,-34.11066490908884,-2.7965946162635023,-12.713449292582556,Blaha,Ľuboš,SMER – sociálna demokracia,1. pol. 2021
907,18.23690411332136,1.3333846250329031,6.61367101012858,Krajčí,Marek,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
910,17.408906219344303,3.313168434623106,7.307118769029872,Grendel,Gábor,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
912,15.867935640157052,-2.2068775363738546,8.951173673994937,Lukáč,Jozef,SME RODINA,1. pol. 2021
917,16.073911478598948,-2.7186517260364935,8.827873529824803,Kollár,Boris,SME RODINA,1. pol. 2021
919,-26.845180331827343,-10.361294772070309,-16.612457127315825,Beluský,Martin,Kotlebovci - Ľudová strana Naše Slovensko,1. pol. 2021
920,11.678008917734736,-0.6966673889694972,6.800928453311992,Krajniak,Milan,SME RODINA,1. pol. 2021
922,14.365235749678803,-3.4945538087768813,8.651646468852423,Krištúfková,Petra,SME RODINA,1. pol. 2021
923,14.34516394659202,-3.8085281856249056,8.635970397609217,Pčolinský,Peter,SME RODINA,1. pol. 2021
924,16.13359704105558,1.9949502854341403,8.843642446714428,Šebová,Zuzana,SME RODINA,1. pol. 2021
927,15.913256196611263,-2.1359565779365544,8.718901639060448,Goga,Ľudovít,SME RODINA,1. pol. 2021
928,13.710172592571613,-7.409930193097708,9.513710583224254,Pčolinská,Adriana,SME RODINA,1. pol. 2021
940,-32.98151058789193,-2.1594576039268345,-13.208900164348162,Tomáš,Erik,SMER – sociálna demokracia,1. pol. 2021
941,-33.32526106819533,-3.513575725101348,-13.224127724029023,Saková,Denisa,SMER – sociálna demokracia,1. pol. 2021
944,-26.701560596277712,-12.03621608235296,-17.053572699672316,Kotleba,Marian,Kotlebovci - Ľudová strana Naše Slovensko,1. pol. 2021
945,-27.187298670995876,-10.599689287824003,-16.933676395067913,Schlosár,Rastislav,Kotlebovci - Ľudová strana Naše Slovensko,1. pol. 2021
952,-25.901247342412088,-8.531869248475699,-17.470980716269448,Medvecký,Andrej,Kotlebovci - Ľudová strana Naše Slovensko,1. pol. 2021
954,-27.049685627588524,-10.870238966675666,-17.19865532557141,Mizík,Stanislav,Kotlebovci - Ľudová strana Naše Slovensko,1. pol. 2021
955,-27.28060132180826,-9.584613981741875,-17.254013615526397,Krupa,Peter,Kotlebovci - Ľudová strana Naše Slovensko,1. pol. 2021
967,16.151427892749737,10.944984902819556,6.93596313714811,Baránik,Alojz,Sloboda a Solidarita,1. pol. 2021
969,16.105050552178636,9.344783621830455,6.802239898579729,Zemanová,Anna,Sloboda a Solidarita,1. pol. 2021
974,-33.2624321058608,-0.8955604579525194,-12.343499594113739,Nemky,Martin,SMER – sociálna demokracia,1. pol. 2021
975,-28.401867144666216,-8.442879115628415,-14.9204261251131,Mazurek,Milan,Kotlebovci - Ľudová strana Naše Slovensko,1. pol. 2021
976,15.535903312071344,10.322048319811552,7.260893745779604,Bittó Cigániková,Jana,Sloboda a Solidarita,1. pol. 2021
991,14.908466093990414,9.4106704539065,6.421658147750418,Viskupič,Marián,Sloboda a Solidarita,1. pol. 2021
995,17.537865990878647,0.9983619551199803,7.381144013011666,Andrejuvová,Anna,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
996,17.50418619888525,6.84650148038003,6.9735795490212675,Benčík,Ján,ZA ĽUDÍ,1. pol. 2021
997,-31.311383437860357,-1.130439515831614,-12.529446399803751,Blcháč,Ján,SMER – sociálna demokracia,1. pol. 2021
998,12.463860171797336,-5.18357039901581,8.094130619440161,Borguľa,Martin,SME RODINA,1. pol. 2021
999,17.825783407860555,4.211969447070366,7.075032881909285,Brisudová,Martina,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1000,17.618292974361644,2.1153364467759137,6.146367761418903,Bubnár,Jozef,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1001,14.734688659113468,9.045125812713783,6.6224785545166,Cmorej,Peter,Sloboda a Solidarita,1. pol. 2021
1003,1.2556750788254463,-8.527851899668114,0.6555349303488325,Čepček,Martin,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1004,17.526833133340002,1.6074285467867189,6.800577945438086,Dobeš,Peter,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1005,17.585876060086715,1.439413536515671,6.78244715450224,Drábiková,Lucia,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1006,16.928261005980804,3.213086377252109,7.104981736283115,Drdul,Dominik,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1007,-28.49992509530099,-8.910870155004805,-14.761673247242914,Ďurica,Ondrej,Kotlebovci - Ľudová strana Naše Slovensko,1. pol. 2021
1008,-32.96985980892444,-3.4459899317332447,-13.731073723075564,Ferenčák,Ján,SMER – sociálna demokracia,1. pol. 2021
1009,-32.64251408998585,-4.413597265021575,-12.26718114161836,Habánik,Jozef,SMER – sociálna demokracia,1. pol. 2021
1010,13.32411632606871,-5.048140719254029,8.679288401921907,Hajšelová,Petra,SME RODINA,1. pol. 2021
1011,17.421157971743103,4.55700275870335,7.099911274043225,Halák,Róbert,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1012,15.99391085876226,-0.7886131802401531,6.487685152392208,Hatráková,Katarína,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1013,17.491155877336592,5.644431741315892,7.047628162935987,Hattas,Marek,ZA ĽUDÍ,1. pol. 2021
1014,16.61611098055285,0.5085027099158982,6.90938914548338,Herák,Ján,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1016,17.645899586821738,3.7496356734466882,6.776795434388938,Hus,Igor,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1017,16.625810712916167,-1.2378920062275476,8.702403388780914,Karahuta,Jaroslav,SME RODINA,1. pol. 2021
1018,16.453420462732048,-1.9160908114132942,8.822011697039446,Kašper,Igor,SME RODINA,1. pol. 2021
1019,-34.60804735840094,-2.6229832507380735,-13.582561652656977,Zahorčák,Viliam,SMER – sociálna demokracia,1. pol. 2021
1020,17.37881657203389,0.4705792022331337,7.163996069401965,Kavecká,Monika,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1021,21.102544000184025,6.367272054292777,6.237832001701599,Kerekréti,Ján,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1023,-32.63516748320236,-1.8040084428039478,-12.82946321289266,Kmec,Peter,SMER – sociálna demokracia,1. pol. 2021
1024,-28.31193821049976,-8.510114714108319,-14.84170985697017,Kočiš,Eduard,Kotlebovci - Ľudová strana Naše Slovensko,1. pol. 2021
1026,9.054531847462362,10.60150614830038,2.71598252521115,Kollár,Miroslav,ZA ĽUDÍ,1. pol. 2021
1027,-26.240056720696302,-9.856096808139652,-16.79394078986585,Kotleba,Marek,Kotlebovci - Ľudová strana Naše Slovensko,1. pol. 2021
1028,17.575497480201513,4.8318948858874515,6.620777583840822,Kozelová,Monika,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1029,14.607091489935867,-3.6868060738683948,8.816694111692048,Krajčír,Ľuboš,SME RODINA,1. pol. 2021
1030,16.51743169420517,1.8286833730314347,6.016289299371143,Kremský,Peter,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1031,17.241250504794728,3.844864026568533,7.003142012137861,Krošlák,Ján,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1032,17.307785650146453,5.668045320752905,6.912375754943626,Krúpa,Juraj,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1033,17.344610062160278,3.270343158617185,7.291293885496548,Kučera,Karol,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1034,-26.490882699083947,-9.6991888226543,-10.802812753760598,Kuffa,Filip,Kotlebovci - Ľudová strana Naše Slovensko,1. pol. 2021
1035,16.351216088567334,-2.3330689867019188,7.293131935663159,Kuriak,Milan,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1036,17.065592177564024,1.0109427583089732,6.686873919938526,Kyselica,Lukáš,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1037,18.097258001765592,7.568654949207105,7.4624648855570905,Ledecký,Vladimír,ZA ĽUDÍ,1. pol. 2021
1038,17.833641556322387,0.5969128990068747,6.777660779052858,Liba,Peter,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1039,15.155621668752515,-3.3388350631451593,9.00576175132779,Linhart,Patrick,SME RODINA,1. pol. 2021
1041,16.97663837774407,0.7523173430959486,6.448202374210856,Majorová Garstková,Jana,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1042,16.986197408751085,6.462032584836623,7.1744106102319485,Marcinková,Vladimíra,ZA ĽUDÍ,1. pol. 2021
1043,17.528868398870255,4.091661965593213,7.2505841160940925,Mierna,Anna,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1044,17.707916697004592,1.9073323846791026,6.678657162400961,Mihalik,Marcel,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1048,17.16709476700851,-0.043772387959331194,6.776069396912076,Ňarjaš,Erik,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1050,15.386737363124997,0.0077408532456417125,8.757321246227422,Péter,Monika,SME RODINA,1. pol. 2021
1051,17.455665503428946,0.801309659239946,6.777647123188768,Pleštinská,Zita,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1053,17.50343861384752,0.9321998558682874,6.7764341065377165,Potocký,Milan,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1054,16.599429079950788,1.5330196686032231,6.671343682815761,Pročko,Jozef,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1055,17.484886630350946,2.9247024229144274,6.828446589026114,Remiášová,Anna,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1056,17.61961610515543,4.948396819970778,6.8760459995016445,Stančík,Andrej,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
1058,-33.63297543187809,-2.1904611991623364,-12.908430829189452,Stredák,Anton,SMER – sociálna demokracia,1. pol. 2021
1059,-26.878783511933207,-10.275990093315672,-16.55317465537579,Sulanová,Magdaléna,Kotlebovci - Ľudová strana Naše Slovensko,1. pol. 2021
1060,14.21798275812813,-3.8889241336751637,8.910696858886839,Svrček,Miloš,SME RODINA,1. pol. 2021
1061,17.399231294338186,1.0702288295919278,6.7230146961232675,Szőllős,Ján,"OĽANO, NOVA, KÚ, ZMENA ZDOLA",1. pol. 2021
